what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1715871981192
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1715871981192
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1715871981193
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1715871981204
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1715871981222
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1715871981222
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1715871981222
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1715871981223
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1715871981223
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1715871981223
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1715871981223
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1715871981226
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1715871981227
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1715871981227
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1715871981228
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1715871981229
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1715871981229
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1715871981230
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1715871981231
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1715871981232
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1715871981232
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1715871981233
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1715871981233
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1715871981234
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1715871981234
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1715871981234
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1715871981235
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1715871981235
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1715871981236
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1715871981236
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1715871981237
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1715871981238
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1715871981238
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1715871981239
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1715871981239
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1715871981240
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1715871981240
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1715871981241
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1715871981241
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1715871981242
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1715871981242
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1715871981243
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1715871981243
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1715871981243
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1715871981243
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1715871981244
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1715871981244
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1715871981246
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1715871981246
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1715871981247
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1715871981248
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1715871981248
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1715871981249
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1715871981249
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1715871981249
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1715871981250
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1715871981250
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1715871981250
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1715871981251
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1715871981251
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1715871981252
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1715871981252
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1715871981252
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1715871981253
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1715871981253
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1715871981254
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1715871981254
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1715871981254
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1715871981255
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1715871981256
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1715871981256
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1715871981256
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1715871981256
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1715871981256
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1715871981257
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1715871981257
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1715871981257
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1715871981258
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1715871981258
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1715871981259
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1715871981259
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1715871981259
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1715871981259
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1715871981260
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1715871981260
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1715871981260
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1715871981262
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1715871981267
os,sysinfo,,,"win32",1715871981268
arch,sysinfo,,,"x86",1715871981268
ws,sysinfo,,,"win32",1715871981268
locale,sysinfo,,,"en_US",1715871981268
processors,sysinfo,,,"8",1715871981269
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1715871981269
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1715871981269
java.specification.name,sysinfo,,,"Java Platform API Specification",1715871981269
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1715871981269
java.specification.version,sysinfo,,,"1.6",1715871981269
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1715871981269
java.version,sysinfo,,,"1.6.0_23",1715871981269
java.vm.info,sysinfo,,,"mixed mode",1715871981269
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1715871981269
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1715871981269
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1715871981269
java.vm.specification.version,sysinfo,,,"1.0",1715871981269
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1715871981269
java.vm.version,sysinfo,,,"19.0-b09",1715871981269
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1715871985114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715871993382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872029973
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1715872034575
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1715872035773
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1715872036243
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1715872036263
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1715872036263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872036960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872051391
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872054970
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872055176
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872055277
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872055277
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1715872055307
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872056482
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872056577
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872056577
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872057314
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872057406
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872057406
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872057983
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872058065
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872058065
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1715872058611
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715872058611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872062847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872083823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872085684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872087285
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715872087316
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1715872089741
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1715872091863
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1715872091882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872093337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872097644
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715872099058
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1715872099075
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715872103089
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1715872103886
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1715872103898
error,log,,,"ELF file not specified for download for Producer_1 Nios II Hardware configuration",1715872105858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872105930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872110938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872114576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872118188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872121865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872124720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872178938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872231589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872233776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872235200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872239693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872279356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872283680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872312621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872317265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872336678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872347748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872409409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872410492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872426732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872431240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872441819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872449098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872517837
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715872527516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.restartWorkbench",1715872528222
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1715872528263
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1715872528275
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1715872528277
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1715872529277
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1715872529277
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1715872529277
